"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Impresiones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Comentarios negativos de los usuarios: Ocultar","Total de clics","Clics de otro tipo","Consumo de segmentación del público coincidente (Photo Click)","Clics en el enlace","Consumo de segmentación del público coincidente (Video Click)","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","CPM del anuncio (USD)","Impresiones del anuncio"
586594679927983,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"1er Expo -Videojuegos en Unity
Risas, retos y muchas emociones fueron parte de la experiencia vivida por los participantes durante la Expo del Taller de Videojuegos Unity!
¡Agradecemos a todos los que participaron!",0,"10/12/2022 13:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02tGiQzVcwQXGesUwnbiqfmqEaKMDRLmqUb3Yqie6JhChvNA9tn14jyUvAsbVQmAoRl,0,0,Foto,,,,,Total,8681,8479,243,214,18,11,,2537,585,1952,,,,,,,
586570489930402,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/12/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0DFtABg3vrp9KtgtwXKkC35i8iqTYnJHtGLH4B3T8W1E1HQSFCahPUdSuEHeB14uel,0,0,Foto,,,,,Total,1679,1565,7,7,0,0,,21,5,16,,,,,,,
586539383266846,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",518,"10/12/2022 12:10",uploaded,https://www.facebook.com/fimuabc/posts/pfbid034X9PbceEXCqRF6GxSzdr716odEC4BMfVjzESDhTS4TQHo2BoMsLH6M4wEjSqE751l,0,0,Video,,,,,Total,1224,1068,24,24,0,0,,106,90,,,16,12654.839,12.529,0,0,0
586464283274356,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"En el Marco del 55 aniversario la M.C. Marlenne Angulo Bernal  Coordinadora de Formación Profesional de la FIM y el Dr. Salvador Ponce Ceballos, Coordinador de Formación Profesional de la UABC, reciben en la ciudad de Madrid España reconocimiento por la acreditación internacional de los programas educativos de Ingeniero Aeroespacial, Bioingeniero, Ingeniero en Electrónica e Ingeniero en Computación por la agencia de evaluación ANECA. Muchas felicidades",0,"10/12/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02Rq5ThfWx9pQuQZtviceDygfm8fcjtzNFUasJzwJkz9BeF3GrWKg3teCepqgrdAMKl,0,0,Foto,,,,,Total,4774,4203,142,134,4,4,1,636,161,475,,,,,,,
586462153274569,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/12/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02XHTbgnz3duaHt28PDtJELAZmetmaPw4PAkyEHRNDF1f4qkZRKkHYuaktwPQKztzBl,0,0,Foto,,,,,Total,1124,1036,3,3,0,0,,8,5,3,,,,,,,
586461853274599,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/12/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0xEPHwANF39Ltns6H1UvJyAUGS1kEaKrnrZthSd8zc734i6oBHadBU4PHF5dUGEszl,0,0,Foto,,,,,Total,4281,4097,94,89,4,1,,647,101,546,,,,,,,
586458679941583,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,1356,"10/12/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0TLtCwqDuzd5GAkL2wBb3BvXgyTg8JZyvP58yU5Ud3jYKyR8UfcwhA1QZVx2Spg41l,0,0,Video,,,,,Total,2741,2267,115,83,11,21,1,364,314,,,50,123752.532,51.095,0,0,0
586455446608573,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/12/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02wjDypbK9tjGNugU3VkWti6NN1zjnVRLcYrqeVX9jYc1UWAspeSAFRfgxWo8kdNfel,0,0,Foto,,,,,Total,1747,1617,6,5,0,1,,40,4,36,,,,,,,
586448823275902,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/12/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0fgD8KJjipCHUweM1Q8SrhwXJ3so78PgWLUBY2sop8UfxFeayoVwCoLNQ6uCCtK6Pl,0,0,Foto,,,,,Total,2503,2341,14,10,0,4,,315,43,272,,,,,,,
586404003280384,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,448,"10/12/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02QUEBKLbfsNskXjuJaiSCAtAysdxXWcKSWE5VcNW6QaggZbpjaSqgrakZfUzciFBsl,0,0,Video,,,,,Total,2935,2385,260,229,24,7,,451,418,,,33,71039.629,27.354,0,0,0
586397273281057,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/12/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0ggFU5T56oEyY4VKTr8i9mRmgmLe4o7tip9sNT673av2biJtahaJ93pfQ5Uqxrqvl,0,0,Foto,,,,,Total,5583,5517,64,57,4,3,,1051,176,875,,,,,,,
638434684454041,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Ceremonia de Jubilados 2020 - 2022 👏🏼👏🏼",2882,"10/11/2022 17:10",N/A,https://www.facebook.com/fimuabc/videos/638434684454041/,0,0,"Video en vivo",,,,,Total,,1578,63,50,9,4,,,,,,,102102.655,28.401,0,,
585750240012427,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Pro Meritum - Creando mi CV Profesional
Martes, 11 de octubre · 3:00 – 4:00pm
Información para unirse a Google Meet
Enlace a la videollamada: https://meet.google.com/gzp-nvoi-gix
O marca el: ‪(MX) +52 55 8421 0898‬ PIN: ‪267 976 937 5608‬#
Más números de teléfono: https://tel.meet/gzp-nvoi-gix?pin=2679769375608",0,"10/11/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid034ukbGoWgXr2JCcv4RRkYv3zHar3veV9mFZPWRicmXyGfNTVUMh3QvRWu271fwcm3l,0,0,Foto,,,,,Total,2387,2090,15,14,0,1,,55,24,6,25,,,,,,
585740270013424,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",464,"10/11/2022 12:10",uploaded,https://www.facebook.com/fimuabc/posts/pfbid02CJWeCTrvuV7Zv28fZZRFhzgFhAKPqXXNxQEaLRH8KUfehpiDk3m74fdz6uXQZJtDl,0,0,Video,,,,,Total,4476,3745,281,237,24,20,,802,720,,1,81,102219.074,22.924,0,0,0
585739356680182,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/11/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0P82xhT7CayftYWzbgXH6iksAFRgmHj11Wg67cPKu9Da8hcoK4CUcgFPZK42KCuYdl,0,0,Foto,,,,,Total,1413,1254,1,1,0,0,,10,5,5,,,,,,,
585738123346972,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02BFnro1sLa6bePwwGfhwCK8G2gmLvbHEfV6PZLNmSNpHVoA2UVNgzFbf6pHWu2KrVl,0,0,Foto,,,,,Total,2560,2392,39,35,1,3,,196,31,165,,,,,,,
585695703351214,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/11/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid03WB5FrXMuaCTM8LTwGaSvu8twCYBGGakVaMVyeyreeorUq6b7Ky2q5YMtcZeSRpTl,0,0,Foto,,,,,Total,1620,1456,9,9,0,0,,15,13,2,,,,,,,
585694460018005,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/11/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02zagGmdjiNXEGK54cNFmYypc6F5z3LaALyqCzocMJmda43ch41nUHZfLQKXs1cjV9l,0,0,Foto,,,,,Total,1442,1297,2,2,0,0,,6,4,2,,,,,,,
585694123351372,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/11/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02TRUBZ82HYz7DYkjE9hiMRiRTveikcDrcxXx63sSTcPwWAfoWAD9oVgjoH6F6NNcyl,0,0,Foto,,,,,Total,1612,1454,4,3,0,1,,7,6,1,,,,,,,
585692746684843,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02Uq3pWWow3UcFXQJha6RhYPiAhBkx6JmFk3jiDc2yhzE9zdjZbJtNTzptn1pm5FUol,0,0,Foto,,,,,Total,1699,1537,15,14,0,1,,65,16,49,,,,,,,
585690000018451,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0FiwwfAkh2K87jT4WtEQo4YADEzcNyDpQKiVFne2RjFWLCnfP2QwvRUyx1SXa5odLl,0,0,Foto,,,,,Total,3715,3397,96,93,1,2,,692,171,521,,,,,,,
585689453351839,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02vEczh7SyXxKmKurPv8AXMR7cDvfHYgtkh5yZBQsWDhyweudaGmkN3AMNJLy2vrPRl,0,0,Foto,,,,,Total,2018,1882,17,17,0,0,,157,20,137,,,,,,,
585689163351868,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 10:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0VSKpdCVJLcqoruEYboDejpFBJJcMwfgxutMnxCCEXwQxtgnkhYkqAmtfKV5m7AMTl,0,0,Foto,,,,,Total,2433,2273,33,33,0,0,,191,35,156,,,,,,,
1093023728243378,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"55 Aniversario FIM",156,"10/11/2022 10:10",N/A,https://www.facebook.com/fimuabc/videos/1093023728243378/,0,0,"Video en vivo",,,,,Total,,1847,36,30,3,3,,,,,,,45310.326,10.762,0,,
996508611747951,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Inauguración de la Semana Conmemorativa del 55  Aniversario",405,"10/11/2022 09:10",N/A,https://www.facebook.com/fimuabc/videos/996508611747951/,0,0,"Video en vivo",,,,,Total,,1203,9,9,0,0,,,,,,,12877.458,3.583,0,,
5621191127933853,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Reconocimiento a empresas que participan activamente en los programas educativos.",944,"10/11/2022 09:10",uploaded,https://www.facebook.com/fimuabc/videos/5621191127933853/,0,0,"Video en vivo",,,,,Total,,1294,13,13,0,0,,,,,,,28826.696,7.568,0,,
813843439753327,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Reconocimiento a Ex Directores de la Facultad de Ingeniería",779,"10/11/2022 09:10",N/A,https://www.facebook.com/fimuabc/videos/813843439753327/,0,0,"Video en vivo",,,,,Total,,1406,35,27,4,4,,,,,,,35361.162,8.787,0,,
1339422983258845,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Bienvenida a la Semana Conmemorativa del 55 Aniversario de la FIM",623,"10/11/2022 09:10",N/A,https://www.facebook.com/fimuabc/videos/1339422983258845/,0,0,"Video en vivo",,,,,Total,,1207,10,10,0,0,,,,,,,22291.441,5.523,0,,
585598266694291,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02ahEowpotuxsUTpmS6ejS57mRGuC66KD7ew3X3uNuChN7D3bUeZRwVhTtLMFWQQhVl,0,0,Foto,,,,,Total,2454,2350,34,34,0,0,,221,41,180,,,,,,,
585596620027789,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid022m31aaWDmPmdzkA6DHd8SyPiHkQEvZjKRmg5g17EkT4nYbbWDEQ9N9vc37kPS3Tgl,0,0,Foto,,,,,Total,9635,8458,466,337,117,12,1,3747,2366,1381,,,,,,,
585594786694639,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02DPRA8SEDV6Uj4b9vdSrSNfayXjxNxaWv74sX699cVn6fLCWQCcF4WYouEJkM4bpdl,0,0,Foto,,,,,Total,7006,5968,307,250,36,21,,974,444,530,,,,,,,
585594126694705,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02BZ3fH37jFZ4wSkeQKFDEDtWHAPzgonyYLzb3W3uwtwf4ozUozMxKh8H1CKGoVXQyl,0,0,Foto,,,,,Total,2096,1953,24,22,1,1,,132,40,92,,,,,,,
585593096694808,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02mgonkzxAjjrmqyMpqi7TgqJitYi5pkfnUEtW7uDsGSnUabStNZReQySagNUW2vDyl,0,0,Foto,,,,,Total,3264,2954,74,69,2,3,,452,145,307,,,,,,,
585590153361769,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid032Z2C14arDXvoPps9ZqMUSX4ppjTsRvJNUzJW5ufH3QGE131f2GtBHruYYcWkNaFdl,0,0,Foto,,,,,Total,6351,5233,248,208,31,9,,1103,424,679,,,,,,,
585588970028554,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/11/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0TxvVGiHYMcJyuYqafKEiKm6jefSchUdkiZ2iWDEqGzm2B1DxUMdMbsuJSLZM9M5ql,0,0,Foto,,,,,Total,5176,4425,297,254,32,11,,1066,461,605,,,,,,,
585111730076278,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/10/2022 18:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02pCiGBmH53ET8tTKRSCsuJJPdLQR8gTCohkQSX6kakrNNy6DiN487zcP6bC79wCvfl,0,0,Foto,,,,,Total,4490,4235,228,204,10,14,,914,532,381,1,,,,,,
585029116751206,422553107793433,"Facultad de Ingeniería UABC Mexicali","Actualización de estado",https://m.facebook.com/story.php?story_fbid=pfbid02bJWUniyhwCBUFez84FKZC2NFWghznX37FC82mAmN8KvRnbwESvTqhJWSU7yHsoZWl&id=100081791647707,0,"10/10/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02BGSs6EPz9EANjsniV9Ykuwt3s2JArdBFTJwSbm8vTRDZePehS9mwjaeNfD98zS63l,0,1,Foto,,,,,Total,4243,3968,23,22,0,1,,526,148,378,,,,,,,
585024990084952,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/10/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0oLobiNGECujkJuRCnpYAXUgyAR2u2YLkT16Y8ZXNa9AsLpdWWjwh5hCTjF7hp5dHl,0,0,Foto,,,,,Total,5142,4880,134,119,9,6,,1173,556,617,,,,,,,
585020293418755,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/10/2022 15:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0CxdLGRASLTSREiX4buo3bR4ZRq6kKs92C9xNdfK1uGYNfh2h5zK2xWaXrkvhAk4kl,0,0,Foto,,,,,Total,4698,4451,179,167,4,8,,597,201,396,,,,,,,
584964403424344,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/10/2022 14:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02FiHstjKt2KQ9TDZuKFKNRuWfpmdWvAKny8UhWmL7HpjpbMzMVarK7WH597UAU5UWl,0,0,Foto,,,,,Total,5307,4902,211,187,12,12,,1100,532,568,,,,,,,
584959233424861,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/10/2022 13:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0mtpcLWsYHqFSFoT5MqeGLAM22Uca5FQcE614XXxvw5J3hppLgjg4eTdwRCQWyqSEl,0,0,Foto,,,,,Total,8166,7844,350,302,36,12,,2100,833,1266,1,,,,,,
584954100092041,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"¡Feliz aniversario a toda la comunidad de la FIM!",0,"10/10/2022 13:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0bg8yrdve2YXrQPzWWJKDmuWVz2RN2zuUHNRBEzxeyqS2GEsyd4VDN1eMGEZNNE1tl,0,0,Foto,,,,,Total,5567,5237,280,234,33,13,,1245,502,743,,,,,,,
584704640116987,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 09:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0RUDfcwd4RahidEWd1FHX4TBEFGZzaSzkXV6EUQ3Z38JSCz5ZxVtA5dfP8N324Tmdl,0,0,Foto,,,,,Total,1802,1693,6,6,0,0,,17,11,6,,,,,,,
584695210117930,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0Nfc64QTjvNGVhJfX9HL5VpUAZGbAEu2azPqgKXq7tbg1WJkpV925SU4xnqRjQR55l,0,0,Foto,,,,,Total,1609,1489,3,2,0,1,,6,2,4,,,,,,,
584694430118008,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02P7bZhRBwSeiS3Z8CLZ31XGuT5P2oXzVELxK3tEfWNbQv4QrGsiBmhjpoWoesxfRcl,0,0,Foto,,,,,Total,1443,1362,1,0,0,1,,1,,1,,,,,,,
584693193451465,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid032k3wfXp5ytZbtZ31SasrkYuhHCzcb18GmMuuJnSk6GQzqKxq6pE9cWz5Bm9yrZZMl,0,0,Foto,,,,,Total,1379,1303,0,0,0,0,,3,1,2,,,,,,,
584691916784926,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02MRCTnpAzypuvffEorv8rRwHw67boUoK2uJMbxo2QBoRKcYiStxEdxqUUH6mj7MGBl,0,0,Foto,,,,,Total,1434,1351,0,0,0,0,,2,1,1,,,,,,,
584690430118408,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid028UVGPg8DNGNBnXeDWFp3iYsnoXZR8Gyv2FsP3Lh1sjc5KLgT2EsHnj5evAg5MFEwl,0,0,Foto,,,,,Total,1168,1088,0,0,0,0,,2,1,1,,,,,,,
584689156785202,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/10/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02QLURhiNa7dz6eX5T24vcvrcDJ8QMvqKbhPQBNFK9zF2L613CGBhb99dyhNe75Cepl,0,0,Foto,,,,,Total,1294,1211,4,4,0,0,,11,9,2,,,,,,,
582420090345442,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Se informa que a excepción de la FINGV, mañana sábado 8 de octubre se reanudan las actividades académicas y administrativas en todas las Unidades Académicas, del campus Mexicali. Gracias.",0,"10/07/2022 17:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid04okLA6oQLTWTL2dkgaDfd7FcqHFY2qrg85qxHcq2J6YtAuHkjxZvXSdzpRfK8itJl,0,0,Texto,,,,,Total,2126,1782,3,3,0,0,,20,20,,,,,,,,
582362200351231,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02crcRyFc4qxDEw5NQLe1yNazzVF7aUWg33y4xWundx5Fah5i7osW2W5yDMPDA3Wbsl,0,0,Foto,,,,,Total,1789,1541,9,7,0,2,,20,11,9,,,,,,,
582361877017930,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0i1rBm27orAtvthcs9iVTrZz61E14AVnFwaU1UdB63tNVNRXQFgNXGxWV3fbv3qYml,0,0,Foto,,,,,Total,1935,1704,14,10,1,3,,34,28,6,,,,,,,
582357190351732,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0waGfLRxu33615dVRBHmC7TSz4pKpEBQMZji1g7dGSbkTvexbkpcaA2sWRDCAaZDbl,0,0,Foto,,,,,Total,1565,1357,9,7,0,2,,13,7,6,,,,,,,
582356690351782,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0ps3d2868L2PBcch7iL5AcmxtDoDyiZwLQMtwBzMh1R1V47tCb9QpBk6MUhj5FwRFl,0,0,Foto,,,,,Total,1610,1388,10,6,2,2,,29,14,15,,,,,,,
582355757018542,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02nZGABPzwoWYQyXHbeNCNebD8S5w1jvPaJJfkMY4yh7izjXdrFW1TT55xauuK4uhQl,0,0,Foto,,,,,Total,1154,1005,5,3,0,2,,4,3,1,,,,,,,
582354800351971,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid037r7u1jFzx2ZxUR36TpQoioCDqWwJRtgvCgAEdG2MCzAoBqzeCE85jRV1cE4b22e8l,0,0,Foto,,,,,Total,1513,1335,8,6,1,1,,26,19,7,,,,,,,
582354143685370,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid033z29VrYTwK786La9i65JgM7rJuXxktNLXm8Fipuocne46CN9nDniZhFQuqu12ry6l,0,0,Foto,,,,,Total,1406,1264,9,7,0,2,,3,1,2,,,,,,,
582353820352069,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02mgG7qzBJ6YAwyMF5hVdAga2GqVNDyjoarUUrix7SLbVZeQcy6E7dF3nnM6Z4SKyCl,0,0,Foto,,,,,Total,1259,1114,7,5,0,2,,10,6,4,,,,,,,
582353437018774,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0zqrotGBegtDkok5W7Ek7iEFhwgzfGEhWWrGHwMV8ntFRSSgW7RChZ2dsJryMUwmGl,0,0,Foto,,,,,Total,1328,1193,5,3,0,2,,8,4,4,,,,,,,
582352960352155,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0jQfV2zd2qqKjPxvzForGvagfqhVUWhj8rZ9XHkYBm6sRDd3xuszCjnXYojBfjzcfl,0,0,Foto,,,,,Total,973,875,5,3,0,2,,4,3,1,,,,,,,
582352483685536,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid035F5k2g6nrT4btJo2WswZq97KKkZb7DhKfWHVu5jMBB5BSc36UaNpQqVcjGARFuXAl,0,0,Foto,,,,,Total,3955,3504,55,48,6,1,,205,174,31,,,,,,,
582351967018921,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 16:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02CFZeJE87gKWiF8tCRkwgctUvr9N59ocnC66mjFtFBMezECc6PfwPFzkYDzNC96Jfl,0,0,Foto,,,,,Total,2533,2325,67,55,3,9,,66,42,24,,,,,,,
582220763698708,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02wt55GF5zvxBwk4no94HsDUJvzGnhJjmimCq7v3vUceQYrSU43Xen2KVz42uhDN9ml,0,0,Foto,,,,,Total,1169,1041,2,2,0,0,,5,2,3,,,,,,,
582220487032069,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid02cXPe2pQqHpX86VKbeCr2gMfnxw19rVFDJrR7VSkvEPKgDPW2rvMyP8Kr8uykDv21l,0,0,Foto,,,,,Total,1237,1114,11,9,0,2,,20,15,5,,,,,,,
582220207032097,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 12:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0AYQGBRiv9h5okUZD58yEd3EDkjv1TMKz88HKFaG9rG9GrD2VxnxftcAaiREgDx8tl,0,0,Foto,,,,,Total,1135,1014,3,3,0,0,,7,3,4,,,,,,,
582213867032731,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/07/2022 11:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0c2fopjpGZV8Z3gzfUmcdtW8bucwvAvqtwpM1vFSJYhVpjWQE5xEbAh7TLQcUzZmkl,0,0,Foto,,,,,Total,2045,1806,19,17,0,2,,65,34,31,,,,,,,
578765210710930,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Estimada Comunidad de la Facultad de Ingeniería:

Les hacemos llegar la cordial invitación para que participen en las actividades de la ""Semana del 55 Aniversario de la Facultad de Ingeniería"" que se llevarán a cabo del 11 al 14 de octubre del presente año. Los invitamos a presenciar la inauguración a realizarse en nuestra explanada central el día 11 de octubre a las 9:00 am.

Muchas gracias de antemano por su apreciable asistencia, participación y colaboración.
¡Felicidades a todos por estos 55 años!",0,"10/03/2022 08:10",N/A,https://www.facebook.com/fimuabc/posts/pfbid0s26EtwcyUQCnJFypTBx22cUDrrNpcNeXZLbFFKuiQzTVndYZTjkTMKGp6NS5wU35l,0,0,Foto,,,,,Total,4906,4434,63,51,0,12,1,798,145,653,
579024940684957,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"10/03/2022 16:10",N/A,https://www.facebook.com/photo.php?fbid=579024940684957&set=a.560878725832912&type=3,0,0,Foto,,,,,Total,9,9,39,39,0,0,,1,,1,
